Ozone_Timestamp,Ozone_Data,Ozone_Location,,latitud,longitud
10/04/2025 09:14,57," 19.381510,-99.176704",,19.38151,-99.176704
10/04/2025 09:14,57," 19.381506,-99.176613",,19.381506,-99.176613
10/04/2025 09:14,57," 19.381670,-99.176514",,19.38167,-99.176514
10/04/2025 09:14,58," 19.381670,-99.176514",,19.38167,-99.176514
10/04/2025 09:14,61," 19.381910,-99.176384",,19.38191,-99.176384
10/04/2025 09:14,61," 19.382006,-99.176338",,19.382006,-99.176338
10/04/2025 09:14,60," 19.382141,-99.176254",,19.382141,-99.176254
10/04/2025 09:15,61," 19.382244,-99.176193",,19.382244,-99.176193
10/04/2025 09:15,60," 19.382244,-99.176193",,19.382244,-99.176193
10/04/2025 09:15,62," 19.382544,-99.176125",,19.382544,-99.176125
10/04/2025 09:15,66," 19.382544,-99.176125",,19.382544,-99.176125
10/04/2025 09:15,64," 19.382544,-99.176125",,19.382544,-99.176125
10/04/2025 09:15,61," 19.382898,-99.175957",,19.382898,-99.175957
10/04/2025 09:16,61," 19.382952,-99.175896",,19.382952,-99.175896
10/04/2025 09:16,60," 19.383041,-99.175888",,19.383041,-99.175888
10/04/2025 09:16,60," 19.383142,-99.175865",,19.383142,-99.175865
10/04/2025 09:16,59," 19.383186,-99.175812",,19.383186,-99.175812
10/04/2025 09:16,69," 19.383196,-99.175804",,19.383196,-99.175804
10/04/2025 09:16,63," 19.383190,-99.175819",,19.38319,-99.175819
10/04/2025 09:16,59," 19.383190,-99.175819",,19.38319,-99.175819
10/04/2025 09:17,58," 19.383224,-99.175812",,19.383224,-99.175812
10/04/2025 09:17,61," 19.383224,-99.175812",,19.383224,-99.175812
10/04/2025 09:17,61," 19.383224,-99.175812",,19.383224,-99.175812
10/04/2025 09:17,63," 19.383238,-99.175819",,19.383238,-99.175819
10/04/2025 09:17,64," 19.383261,-99.175842",,19.383261,-99.175842
10/04/2025 09:17,62," 19.383343,-99.175789",,19.383343,-99.175789
10/04/2025 09:17,61," 19.383411,-99.175797",,19.383411,-99.175797
10/04/2025 09:17,63," 19.383411,-99.175797",,19.383411,-99.175797
10/04/2025 09:18,63," 19.383402,-99.175781",,19.383402,-99.175781
10/04/2025 09:18,62," 19.383402,-99.175781",,19.383402,-99.175781
10/04/2025 09:18,61," 19.383413,-99.175781",,19.383413,-99.175781
10/04/2025 09:18,62," 19.383459,-99.175720",,19.383459,-99.17572
10/04/2025 09:18,66," 19.383551,-99.175674",,19.383551,-99.175674
10/04/2025 09:18,71," 19.383615,-99.175644",,19.383615,-99.175644
10/04/2025 09:18,69," 19.383684,-99.175636",,19.383684,-99.175636
10/04/2025 09:19,65," 19.383684,-99.175636",,19.383684,-99.175636
10/04/2025 09:19,64," 19.383886,-99.175537",,19.383886,-99.175537
10/04/2025 09:19,63," 19.383959,-99.175522",,19.383959,-99.175522
10/04/2025 09:19,64," 19.384050,-99.175484",,19.38405,-99.175484
10/04/2025 09:19,68," 19.384129,-99.175461",,19.384129,-99.175461
10/04/2025 09:19,63," 19.384212,-99.175446",,19.384212,-99.175446
10/04/2025 09:19,59," 19.384212,-99.175446",,19.384212,-99.175446
10/04/2025 09:19,61," 19.384212,-99.175446",,19.384212,-99.175446
10/04/2025 09:20,58," 19.384306,-99.175446",,19.384306,-99.175446
10/04/2025 09:20,53," 19.384382,-99.175415",,19.384382,-99.175415
10/04/2025 09:20,51," 19.384472,-99.175385",,19.384472,-99.175385
10/04/2025 09:20,46," 19.384565,-99.175362",,19.384565,-99.175362
10/04/2025 09:20,46," 19.384659,-99.175308",,19.384659,-99.175308
10/04/2025 09:20,48," 19.384752,-99.175278",,19.384752,-99.175278
10/04/2025 09:20,50," 19.384821,-99.175278",,19.384821,-99.175278
10/04/2025 09:20,55," 19.384916,-99.175240",,19.384916,-99.17524
10/04/2025 09:21,64," 19.385036,-99.175209",,19.385036,-99.175209
10/04/2025 09:21,62," 19.385149,-99.175171",,19.385149,-99.175171
10/04/2025 09:21,57," 19.385212,-99.175171",,19.385212,-99.175171
10/04/2025 09:21,51," 19.385281,-99.175163",,19.385281,-99.175163
10/04/2025 09:21,48," 19.385347,-99.175125",,19.385347,-99.175125
10/04/2025 09:21,48," 19.385460,-99.175095",,19.38546,-99.175095
10/04/2025 09:21,48," 19.385599,-99.175026",,19.385599,-99.175026
10/04/2025 09:22,48," 19.385719,-99.174980",,19.385719,-99.17498
10/04/2025 09:22,52," 19.385811,-99.174934",,19.385811,-99.174934
10/04/2025 09:22,55," 19.385862,-99.174919",,19.385862,-99.174919
10/04/2025 09:22,59," 19.385862,-99.174919",,19.385862,-99.174919
10/04/2025 09:22,61," 19.386065,-99.174866",,19.386065,-99.174866
10/04/2025 09:22,61," 19.386065,-99.174866",,19.386065,-99.174866
10/04/2025 09:23,56," 19.386065,-99.174866",,19.386065,-99.174866
10/04/2025 09:23,55," 19.386065,-99.174866",,19.386065,-99.174866
10/04/2025 09:23,56," 19.386065,-99.174866",,19.386065,-99.174866
10/04/2025 09:23,55," 19.386065,-99.174866",,19.386065,-99.174866
10/04/2025 09:23,53," 19.386097,-99.174850",,19.386097,-99.17485
10/04/2025 09:23,60," 19.386097,-99.174850",,19.386097,-99.17485
10/04/2025 09:23,60," 19.386234,-99.174820",,19.386234,-99.17482
10/04/2025 09:24,57," 19.386251,-99.174820",,19.386251,-99.17482
10/04/2025 09:24,54," 19.386253,-99.174789",,19.386253,-99.174789
10/04/2025 09:24,52," 19.386253,-99.174789",,19.386253,-99.174789
10/04/2025 09:24,53," 19.386417,-99.174736",,19.386417,-99.174736
10/04/2025 09:24,53," 19.386433,-99.174736",,19.386433,-99.174736
10/04/2025 09:24,51," 19.386501,-99.174728",,19.386501,-99.174728
10/04/2025 09:25,51," 19.386608,-99.174690",,19.386608,-99.17469
10/04/2025 09:25,50," 19.386723,-99.174667",,19.386723,-99.174667
10/04/2025 09:25,51," 19.386860,-99.174644",,19.38686,-99.174644
10/04/2025 09:25,53," 19.386955,-99.174614",,19.386955,-99.174614
10/04/2025 09:25,54," 19.387020,-99.174606",,19.38702,-99.174606
10/04/2025 09:25,58," 19.387152,-99.174561",,19.387152,-99.174561
10/04/2025 09:25,61," 19.387299,-99.174515",,19.387299,-99.174515
10/04/2025 09:26,65," 19.387299,-99.174515",,19.387299,-99.174515
10/04/2025 09:26,64," 19.387518,-99.174423",,19.387518,-99.174423
10/04/2025 09:26,64," 19.387609,-99.174408",,19.387609,-99.174408
10/04/2025 09:26,64," 19.387793,-99.174553",,19.387793,-99.174553
10/04/2025 09:26,64," 19.388008,-99.174561",,19.388008,-99.174561
10/04/2025 09:26,63," 19.388136,-99.174515",,19.388136,-99.174515
10/04/2025 09:26,58," 19.388224,-99.174469",,19.388224,-99.174469
10/04/2025 09:27,58," 19.388224,-99.174469",,19.388224,-99.174469
10/04/2025 09:27,55," 19.388224,-99.174469",,19.388224,-99.174469
10/04/2025 09:27,53," 19.388529,-99.174080",,19.388529,-99.17408
10/04/2025 09:27,54," 19.388624,-99.174019",,19.388624,-99.174019
10/04/2025 09:27,54," 19.388767,-99.174057",,19.388767,-99.174057
10/04/2025 09:27,54," 19.388880,-99.174065",,19.38888,-99.174065
10/04/2025 09:28,54," 19.388964,-99.174049",,19.388964,-99.174049
10/04/2025 09:28,55," 19.389048,-99.174019",,19.389048,-99.174019
10/04/2025 09:28,56," 19.389109,-99.174004",,19.389109,-99.174004
10/04/2025 09:28,57," 19.389244,-99.173965",,19.389244,-99.173965
10/04/2025 09:28,56," 19.389244,-99.173965",,19.389244,-99.173965
10/04/2025 09:28,57," 19.389442,-99.173965",,19.389442,-99.173965
10/04/2025 09:28,57," 19.389515,-99.173943",,19.389515,-99.173943
10/04/2025 09:29,58," 19.389585,-99.173882",,19.389585,-99.173882
10/04/2025 09:29,60," 19.389585,-99.173882",,19.389585,-99.173882
10/04/2025 09:29,62," 19.389759,-99.173714",,19.389759,-99.173714
10/04/2025 09:29,65," 19.389839,-99.173706",,19.389839,-99.173706
10/04/2025 09:29,63," 19.389923,-99.173683",,19.389923,-99.173683
10/04/2025 09:29,62," 19.390039,-99.173691",,19.390039,-99.173691
10/04/2025 09:29,60," 19.390121,-99.173660",,19.390121,-99.17366
10/04/2025 09:29,59," 19.390144,-99.173637",,19.390144,-99.173637
10/04/2025 09:30,59," 19.390144,-99.173637",,19.390144,-99.173637
10/04/2025 09:30,60," 19.390127,-99.173645",,19.390127,-99.173645
10/04/2025 09:30,58," 19.390141,-99.173622",,19.390141,-99.173622
10/04/2025 09:30,61," 19.390141,-99.173622",,19.390141,-99.173622
10/04/2025 09:30,62," 19.390141,-99.173622",,19.390141,-99.173622
10/04/2025 09:30,63," 19.390146,-99.173637",,19.390146,-99.173637
10/04/2025 09:30,59," 19.390196,-99.173622",,19.390196,-99.173622
10/04/2025 09:31,58," 19.390221,-99.173630",,19.390221,-99.17363
10/04/2025 09:31,59," 19.390221,-99.173630",,19.390221,-99.17363
10/04/2025 09:31,57," 19.390221,-99.173630",,19.390221,-99.17363
10/04/2025 09:31,56," 19.390221,-99.173630",,19.390221,-99.17363
10/04/2025 09:31,54," 19.390232,-99.173637",,19.390232,-99.173637
10/04/2025 09:31,55," 19.390232,-99.173637",,19.390232,-99.173637
10/04/2025 09:31,54," 19.390406,-99.173584",,19.390406,-99.173584
10/04/2025 09:32,55," 19.390524,-99.173584",,19.390524,-99.173584
10/04/2025 09:32,54," 19.390656,-99.173546",,19.390656,-99.173546
10/04/2025 09:32,52," 19.390778,-99.173462",,19.390778,-99.173462
10/04/2025 09:32,54," 19.390863,-99.173470",,19.390863,-99.17347
10/04/2025 09:32,56," 19.390919,-99.173454",,19.390919,-99.173454
10/04/2025 09:32,57," 19.390930,-99.173424",,19.39093,-99.173424
10/04/2025 09:32,56," 19.391029,-99.173340",,19.391029,-99.17334
10/04/2025 09:33,57," 19.391132,-99.173264",,19.391132,-99.173264
10/04/2025 09:33,56," 19.391220,-99.173218",,19.39122,-99.173218
10/04/2025 09:33,56," 19.391285,-99.173203",,19.391285,-99.173203
10/04/2025 09:33,56," 19.391384,-99.173172",,19.391384,-99.173172
10/04/2025 09:33,59," 19.391489,-99.173141",,19.391489,-99.173141
10/04/2025 09:33,61," 19.391611,-99.173103",,19.391611,-99.173103
10/04/2025 09:33,62," 19.391699,-99.173111",,19.391699,-99.173111
10/04/2025 09:33,64," 19.391775,-99.173080",,19.391775,-99.17308
10/04/2025 09:34,65," 19.391882,-99.173058",,19.391882,-99.173058
10/04/2025 09:34,61," 19.392031,-99.173058",,19.392031,-99.173058
10/04/2025 09:34,58," 19.392120,-99.173042",,19.39212,-99.173042
10/04/2025 09:34,59," 19.392206,-99.172989",,19.392206,-99.172989
10/04/2025 09:34,58," 19.392315,-99.172935",,19.392315,-99.172935
10/04/2025 09:34,58," 19.392395,-99.172867",,19.392395,-99.172867
10/04/2025 09:34,57," 19.392481,-99.172821",,19.392481,-99.172821
10/04/2025 09:35,58," 19.392578,-99.172783",,19.392578,-99.172783
10/04/2025 09:35,63," 19.392666,-99.172752",,19.392666,-99.172752
10/04/2025 09:35,83," 19.392694,-99.172783",,19.392694,-99.172783
10/04/2025 09:35,112," 19.392694,-99.172783",,19.392694,-99.172783
10/04/2025 09:35,100," 19.392710,-99.172791",,19.39271,-99.172791
10/04/2025 09:35,77," 19.392725,-99.172821",,19.392725,-99.172821
10/04/2025 09:35,67," 19.392725,-99.172821",,19.392725,-99.172821
10/04/2025 09:36,62," 19.392725,-99.172821",,19.392725,-99.172821
10/04/2025 09:36,54," 19.392725,-99.172821",,19.392725,-99.172821
10/04/2025 09:36,54," 19.392706,-99.172813",,19.392706,-99.172813
10/04/2025 09:36,54," 19.392706,-99.172813",,19.392706,-99.172813
10/04/2025 09:36,55," 19.392706,-99.172813",,19.392706,-99.172813
10/04/2025 09:36,55," 19.392706,-99.172813",,19.392706,-99.172813
10/04/2025 09:36,56," 19.392689,-99.172783",,19.392689,-99.172783
10/04/2025 09:36,74," 19.392689,-99.172783",,19.392689,-99.172783
10/04/2025 09:37,91," 19.392672,-99.172783",,19.392672,-99.172783
10/04/2025 09:37,76," 19.392683,-99.172791",,19.392683,-99.172791
